,norm_form,real_view,f_a,f_b,f_ab,f_a_contrasting,f_b_contrasting,f_ab_contrasting,part_of_speech_a,part_of_speech_b,syntax_templates,mi,mi3,t_score,dice,chi_sq,jaccard,poisson_stirling,log_dice,minimum_sensitivity,mi_contrasting,mi3_contrasting,t_score_contrasting,dice_contrasting,chi_sq_contrasting,jaccard_contrasting,poisson_stirling_contrasting,log_dice_contrasting,minimum_sensitivity_contrasting,weirdness,cw,dw,value,check_frequency,check_collect,measure_comb_3,measure_comb_5,measure_comb_weardness,rang_mi,rang_mi3,rang_t_score,rang_minimum_sensitivity,rang_dice,rang_weirdness,measure_comb_weirdness,class
204435,"('любой', 'число')",любому числу,516,625,4,1013,593,0,ADJF,NOUN,1,3.654812070595125,7.654812070595125,1.8412104441676227,1.24031007751938e-05,4.204720495766741e-05,0.0035180299032541,-69.19575853989082,-15.298939634972704,0.0064,0.0,0.0,0.0,0.0,4.671917466213047e-08,0.0,0.0,0.0,0.0,0.0,40.26720889462313,17.956375872437768,0.7,1.0,0.4,1728665.1834939232,5200296124.355641,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
204669,"('фактор', 'ограничивать')",фактор ограничивает,639,53,1,9,15,0,NOUN,INFN,1,4.906159130057635,4.906159130057635,0.966649761938759,2.952726843239732e-05,2.759062693053e-05,0.0014471780028943,-16.047592575510194,-14.047592575510194,0.001564945226917,0.0,0.0,0.0,0.0,1.04994074991179e-11,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.5,1.0,0.0,1728665.1834939232,7583716675.958085,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
204799,"('освоение', 'новый')",освоении новых,79,1311,20,4,2997,0,NOUN,ADJF,1,7.615447082056333,16.259303271831058,4.449330591668232,0.0001931079763249,0.0038228703017224,0.0145985401459854,-266.76609247023,-11.338304623511496,0.015255530129672,0.0,0.0,0.0,0.0,9.323473859216695e-10,0.0,0.0,0.0,0.0,0.0,76.98078444458302,35.31914841424921,0.7,1.0,0.4,1728665.1834939232,768323308.0570232,10407601.453833016,10000,10000,10000,10000,10000,10000,1717909.0445744053,0
205129,"('средний', 'время')",среднее время,506,2089,2,120,8168,1,ADJF,NOUN,1,0.94216135380641,2.94216135380641,0.6781824550365338,1.8920867256871583e-06,8.702301767386487e-07,0.0007713073659853,-40.02318070352284,-18.01159035176142,0.0009573958831977,1.8712006157930696,1.8712006157930696,0.7266541487266254,1.020241593209272e-06,5.38714344455616e-07,0.0001206709303728,-20.90265774648632,-18.90265774648632,0.0001224289911851,7.062146047001708,20.548641946590408,8.824601839929509,0.7,1.0,0.4,1728665.1834939232,14298225653.398449,10407601.453833016,10000,10000,10000,10000,10000,10000,1357194.2429520069,0
205252,"('выше', 'пример')",выше пример,345,544,2,516,259,0,ADVB,NOUN,1,3.4358363126519573,5.435836312651958,1.2835287232620296,1.0656436487638532e-05,1.7555903489329244e-05,0.0022547914317925,-35.03583078583174,-15.51791539291587,0.0036764705882352,0.0,0.0,0.0,0.0,1.0393946783793424e-08,0.0,0.0,0.0,0.0,0.0,21.13360444731157,13.731175949310032,0.7,1.0,0.4,1728665.1834939232,7585827385.233776,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
205266,"('обогатиться', 'полезный')",Обогатиться полезным,3,130,1,10,298,0,INFN,ADJF,1,11.346421391818218,11.346421391818218,0.9996159508417076,0.0025641025641025,0.0025621334594286,0.0075757575757575,-9.60733031374961,-7.60733031374961,0.0076923076923076,0.0,0.0,0.0,0.0,2.3176469886941728e-10,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.5,1.0,0.0,1620335.4986616373,3157889435.996772,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
205392,"('быть', 'обусловить')",был обусловлен,5317,186,16,54004,6,0,INFN,INFN,1,4.038196143376956,12.038196143376956,3.7565320361006207,1.617857915673201e-05,0.0002283045526643,0.0029159832330964,-270.64888899505394,-14.915555562190873,0.0030092157231521,0.0,0.0,0.0,0.0,2.520044455921613e-08,0.0,0.0,0.0,0.0,0.0,72.53441778924626,32.20849366991647,0.7,1.0,0.4,1728665.1834939232,3114786688.684529,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
205440,"('вследствие', 'прекращение')",вследствие прекращения,178,31,1,125,7,0,PREP,NOUN,0,7.523821964214555,7.523821964214555,0.9945661967808802,0.0001812250815512,0.0001792609495794,0.0048076923076923,-13.429929741353272,-11.429929741353272,0.0056179775280898,0.0,0.0,0.0,0.0,6.805171527206044e-11,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.5,1.0,0.0,1728665.1834939232,4726935715.841742,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
205877,"('мочь', 'происходить')",может происходить,3445,1214,37,15899,897,10,NOUN,INFN,1,3.1673640973494424,13.586270828607342,5.405699249161351,8.846954854228486e-06,0.0002585220377115,0.0080051925573344,-658.0963415040803,-15.786387608218384,0.0107402031930333,1.3301738755790122,7.974030065353737,1.904575624058641,7.011932837182989e-07,2.543514342704124e-06,0.0005957345406886,-214.43684486700377,-19.443684486700377,0.0006289703754953,13.06497018695316,86.36760859349003,17.985956729635024,0.8,1.0,0.6,1728665.1834939232,3733421551.884618,10407601.453833016,10000,10000,10000,10000,10000,10000,998784.3282409334,1
206393,"('приспособленность', 'определять')",приспособленность определяющих,60,331,1,0,61,0,NOUN,INFN,1,5.6761737031520925,5.6761737031520925,0.9804430351700404,5.0352467270896274e-05,4.8402242961401854e-05,0.0025641025641025,-15.277578002415735,-13.277578002415735,0.0030211480362537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.5,1.0,0.0,1728665.1834939232,6504968808.0044775,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
206990,"('новый', 'значение')",новые значения,1311,894,1,2997,440,0,ADJF,NOUN,1,-0.2068312858372438,-0.2068312858372438,-0.1541504389484931,8.532175687736021e-07,2.0274461174345723e-08,0.0004537205081669,-21.16058299140507,-19.16058299140507,0.0007627765064836,0.0,0.0,0.0,0.0,1.0255821245138364e-07,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.7,1.0,0.4,1728665.1834939232,17473788307.74865,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
207619,"('весь', 'член')",все члены,2490,878,15,13464,626,19,ADJF,NOUN,1,2.800635144685545,10.614416335902582,3.317116919742453,6.86115761451272e-06,7.549513310125462e-05,0.0044736057262153,-272.29674841323424,-16.15311656088228,0.0060240963855421,3.0149475674604083,11.51080259434758,3.819652676553367,2.25426602047538e-06,3.288916993897403e-05,0.0013502949328405,-375.4193051015606,-17.75891079481898,0.0014111705288175,2.787689229079622,66.5974103321317,6.083011908694065,0.7,1.0,0.4,1728665.1834939232,4658584061.018653,10407601.453833016,10000,10000,10000,10000,10000,10000,1499328.9358170629,0
208017,"('повышение', 'уровень')",повышению уровня,236,1191,25,38,150,0,NOUN,NOUN,1,6.497007148116598,15.784719527666049,4.944642563478895,8.894391552462679e-05,0.0021746333803461,0.0178316690442225,-361.4186139362808,-12.45674455745123,0.0209907640638119,0.0,0.0,0.0,0.0,4.433083166294223e-10,0.0,0.0,0.0,0.0,0.0,81.21987570336417,38.65449572907849,0.7,1.0,0.4,1728665.1834939232,1135642302.2525458,10407601.453833016,10000,10000,10000,10000,10000,10000,1609579.3597421197,0
208468,"('обусловливаться', 'также')",обусловливается также,10,1626,2,1,877,0,INFN,PRCL,0,6.964712068605438,8.964712068605438,1.4028914423605954,0.0001230012300123,0.0002420792618755,0.0012239902080783,-27.97807927392478,-11.98903963696239,0.001230012300123,0.0,0.0,0.0,0.0,6.820726204982516e-11,0.0,0.0,0.0,0.0,0.0,21.13360444731157,13.731175949310032,0.5,1.0,0.0,1728665.1834939232,3428083367.16802,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
208809,"('решение', 'проблема')",решение проблемы,582,462,35,481,498,6,NOUN,NOUN,1,7.046410338188454,17.304976372078386,5.871323589001482,0.0001301676559408,0.0044871967987562,0.0346878097125867,-486.75694785827807,-11.907341367379376,0.0601374570446735,6.488925847162423,11.658850848604736,2.42221791124351,2.504821781930216e-05,0.0001469613909162,0.0061664953751284,-97.70959509070178,-14.284932515116967,0.0120481927710843,20.59792597042165,86.04912088568578,21.864964552033488,0.7,1.0,0.4,1450158.0150421243,842288869.379846,10407601.453833016,10000,10000,10000,10000,10000,10000,855113.0441016606,1
208844,"('задача', 'мочь')",задача может,631,3445,4,200,15899,2,NOUN,NOUN,1,0.901967242993626,4.901967242993626,0.9296869999359918,1.8400999174255163e-06,1.590431329265151e-06,0.0009823182711198,-80.20713785029682,-18.051784462574204,0.0011611030478955,1.1733537658361863,3.173353765836186,0.7871662383638931,6.289703754953142e-07,3.897293457575706e-07,0.0001242467540535,-43.20100919288641,-19.600504596443205,0.000125794075099,7.062146047001708,39.097283893180816,9.543934488074155,0.7,1.0,0.4,1728665.1834939232,12071220319.357634,10407601.453833016,10000,10000,10000,10000,10000,10000,1357194.2429520069,1
208982,"('новый', 'функция')",новые функции,1311,985,7,2997,6,0,ADJF,NOUN,1,2.4606747430599394,8.075384587175147,2.1651199413844147,5.420746746583962e-06,2.54110749914338e-05,0.0030581039755351,-129.4515387375552,-16.49307696250789,0.0053394355453852,0.0,0.0,0.0,0.0,1.3985210788825041e-09,0.0,0.0,0.0,0.0,0.0,54.25564172963514,22.69185145550069,0.7,1.0,0.4,1728665.1834939232,6085743546.166017,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
209162,"('конкретный', 'задача')",конкретной задачей,221,631,4,59,200,0,ADJF,NOUN,1,4.864352951193848,8.864352951193847,1.9313384113166483,2.86839104775154e-05,0.0001069929382801,0.0047169811320754,-64.35759501749592,-14.08939875437398,0.0063391442155309,0.0,0.0,0.0,0.0,9.177259888117863e-10,0.0,0.0,0.0,0.0,0.0,40.26720889462313,17.956375872437768,0.7,1.0,0.4,1728665.1834939232,3734890439.858443,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
209205,"('наличие', 'такой')",наличие такой,411,3101,5,17,9891,0,NOUN,ADJF,1,1.9941674061608847,6.638023595935611,1.6747863889008827,3.923073241423574e-06,1.1003865201821164e-05,0.0014257199885942,-94.79792149703472,-16.95958429940694,0.001612383102225,0.0,0.0,0.0,0.0,1.3077362020401313e-08,0.0,0.0,0.0,0.0,0.0,46.00128792950934,19.69107114620621,0.7,1.0,0.4,1728665.1834939232,7696054414.037762,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
209765,"('препятствовать', 'заключение')",препятствует заключению,88,74,1,33,66,0,INFN,NOUN,1,7.284866721301581,7.284866721301581,0.9935873637979508,0.0001535626535626,0.0001515994854881,0.0062111801242236,-13.668884984266247,-11.668884984266247,0.0113636363636363,0.0,0.0,0.0,0.0,1.6939044098576878e-10,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.5,1.0,0.0,1728665.1834939232,4897756983.935123,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
209830,"('иметь', 'размер')",имеющие размеры,2321,660,6,2687,290,0,INFN,NOUN,1,1.9918611846986864,7.161786186140999,1.833652908303468,3.916807018918178e-06,1.3169413607495852e-05,0.002016806722689,-113.77134312521484,-16.961890520869144,0.0025850926324859,0.0,0.0,0.0,0.0,6.060335781879733e-08,0.0,0.0,0.0,0.0,0.0,50.53250637196083,21.25775428845349,0.7,1.0,0.4,1728665.1834939232,7211224513.576923,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
210326,"('низкий', 'уровень')",низких уровней,369,1191,37,345,150,0,ADJF,NOUN,1,6.417770367272268,16.836677098530167,6.011615057841959,8.4190598413121e-05,0.0030426074450334,0.0242941562705187,-537.8313095169357,-12.53598133829556,0.0310663308144416,0.0,0.0,0.0,0.0,4.024772874661861e-09,0.0,0.0,0.0,0.0,0.0,88.16557581288434,45.02527760645675,0.7,1.0,0.4,1728665.1834939232,1095870761.818105,10407601.453833016,10000,10000,10000,10000,10000,10000,1255010.923216588,0
210359,"('последний', 'случай')",последние случаи,718,1297,5,3097,1589,4,ADJF,NOUN,1,2.44687700238044,7.090733192155165,1.8259567785722184,5.369150578901815e-06,1.790138243393171e-05,0.0024875621890547,-92.53437351593696,-16.50687470318739,0.0038550501156515,1.5432992852562075,5.543299285256207,1.3138001504272283,8.12820949972293e-07,1.4029865360376225e-06,0.0008543357539513,-84.92223630809274,-19.230559077023184,0.0012915724895059,4.413841279376068,44.03230008780182,7.637059089282675,0.7,1.0,0.4,1728665.1834939232,6720892762.322578,10407601.453833016,10000,10000,10000,10000,10000,10000,1427109.145928872,1
210361,"('результат', 'мочь')",результатами может,1334,3445,8,235,15899,3,NOUN,NOUN,1,0.8219204867915897,6.82192048679159,1.2284186870757272,1.7407841797533744e-06,2.6268650361440816e-06,0.0016767973171242,-161.0546497502099,-18.13183121877624,0.002322206095791,1.5256555097670674,4.69558051120938,1.1304719621121402,8.029409048876351e-07,1.0261318646736823e-06,0.000185977310768,-63.74460855753696,-19.24820285251232,0.0001886911126485,9.416194729335611,56.0225184860228,11.99914780639106,0.7,1.0,0.4,1728665.1834939232,9941812178.497536,10407601.453833016,10000,10000,10000,10000,10000,10000,1322620.9392821284,1
210435,"('этот', 'дать')",это дает ,4289,712,12,15635,2721,1,ADJF,INFN,1,1.9965551746870305,9.166480176129342,2.5960058702829474,3.929571598104375e-06,2.6482351554709543e-05,0.0024052916416115,-227.4863583705696,-16.957196530880797,0.0027978549778503,-3.5685544777826914,-3.5685544777826914,-10.864295062701716,2.3505720763555133e-08,2.774448557775825e-06,5.4481067828929447e-05,-26.34241284006208,-24.34241284006208,6.395906619763352e-05,42.37287628201025,66.082204323692,21.653477078955728,0.7,1.0,0.4,1728665.1834939232,6079917983.972825,10407601.453833016,10000,10000,10000,10000,10000,10000,1211986.367538517,1
212472,"('являться', 'простой')",является простейшим,2165,529,1,414,920,3,INFN,ADJF,1,-0.1735235161602845,-0.1735235161602845,-0.1278095903968015,8.731451123519473e-07,1.4263079842483027e-08,0.0003713330857779,-21.127275221728112,-19.127275221728112,0.0004618937644341,4.819843854556845,7.989768855999157,1.6707250315177775,7.876496534341525e-06,2.1985839090580333e-05,0.0022539444027047,-53.86204352316764,-15.954014507722544,0.0032608695652173,1.1770243411669514,0.0,3.692103385486307,0.7,1.0,0.4,1728665.1834939232,17433606908.810894,10407601.453833016,10000,10000,10000,10000,10000,10000,1671811.3063479008,1
212525,"('частота', 'встречаемость')",частоту встречаемости,536,20,11,2,0,0,NOUN,NOUN,1,10.025166038859991,16.944029276134586,3.3134419075111974,0.001026119402985,0.0112656595166945,0.0201834862385321,-120.21444233378622,-8.928585666707837,0.0205223880597014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.60202393541326,27.50476700466691,0.7,1.0,0.4,1728665.1834939232,449785070.5628592,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,0
212614,"('каждый', 'пара')",каждой пары,1211,649,5,3049,853,10,ADJF,NOUN,1,2.691621982761724,7.335478172536448,1.8899484928803267,6.361816884007537e-06,2.272380748213677e-05,0.0026954177897574,-91.31064861403053,-16.262129722806105,0.0041288191577208,3.7852640908387136,10.42912028061344,2.93291539599226,3.844975213367287e-06,3.307444879415208e-05,0.0025693730729701,-189.88594271440675,-16.988594271440675,0.0032797638570022,1.765536511750427,42.321118969741946,4.05266219648815,0.7,1.0,0.4,1728665.1834939232,6317757839.520634,10407601.453833016,10000,10000,10000,10000,10000,10000,1588067.0819030842,0
212680,"('группа', 'относиться')",группа относящаяся,1813,528,12,475,394,1,NOUN,INFN,1,3.670156877186373,10.840081878628686,3.191979828183837,1.2535726821441108e-05,0.0001277232014181,0.0051524259338772,-207.40313794057744,-15.283594828381457,0.0066188637617209,4.260022839604703,4.260022839604703,0.9478078313073252,5.343307507347048e-06,4.800105183475796e-06,0.0011520737327188,-18.51383552267469,-16.513835522674686,0.0021052631578947,42.37287628201025,66.082204323692,21.653477078955728,0.7,1.0,0.4,1728665.1834939232,3715055034.0634894,10407601.453833016,10000,10000,10000,10000,10000,10000,1211986.367538517,0
213672,"('фактор', 'приводить')",фактор приводит,639,595,2,9,140,0,NOUN,INFN,1,2.417333726425528,4.417333726425528,1.1494702266195649,5.260320090477506e-06,6.950365207637108e-06,0.0016233766233766,-37.0728359582846,-16.5364179791423,0.0031298904538341,0.0,0.0,0.0,0.0,9.799446999176703e-11,0.0,0.0,0.0,0.0,0.0,21.13360444731157,13.731175949310032,0.6,1.0,0.2,1728665.1834939232,9456541707.182163,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
213923,"('активно', 'проявлять')",активно проявляют,103,45,1,8,105,0,ADVB,INFN,1,7.775398082054935,7.775398082054935,0.9954357234649112,0.0002157497303128,0.000213784742082,0.0068027210884353,-13.178353623512892,-11.178353623512892,0.0097087378640776,0.0,0.0,0.0,0.0,6.532964666117804e-11,0.0,0.0,0.0,0.0,0.0,0.0,10.997536981009224,0.5,1.0,0.0,1728665.1834939232,4551654399.079061,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
213948,"('мочь', 'применяться')",может применяться,3445,74,4,15899,14,0,NOUN,INFN,1,3.994010072347225,7.994010072347225,1.8744799334314792,1.5690581728317576e-05,5.513160508119535e-05,0.0011379800853485,-67.83896653288241,-14.959741633220604,0.0011611030478955,0.0,0.0,0.0,0.0,1.7311267537767826e-08,0.0,0.0,0.0,0.0,0.0,40.26720889462313,17.956375872437768,0.7,1.0,0.4,1728665.1834939232,4748446028.464239,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
213949,"('применяться', 'только')",применяется только,74,2101,3,14,9846,0,INFN,ADVB,1,4.292400393986989,7.462325395429301,1.6436575060243224,1.9295830814155426e-05,5.2129809430067306e-05,0.0013812154696132,-49.98405393474251,-14.66135131158084,0.0014278914802475,0.0,0.0,0.0,0.0,1.0720595017099314e-08,0.0,0.0,0.0,0.0,0.0,32.568826926091575,15.999439542199834,0.7,1.0,0.4,1728665.1834939232,5018223028.717986,10407601.453833016,10000,10000,10000,10000,10000,10000,1728665.1834939232,1
